Year,Player Name,Team Name,Matches,Runs,Innings,Strike Rate,Batting Average,Highest Score,Average,Centuries,Half Centuries,Ducks
2017,SR Watson,Royal Challengers Bangalore,8,7,1,71,24,11.83,91.02,-,-,-
2017,KS Williamson,Sunrisers Hyderabad,7,7,1,256,89,42.66,151.47,-,2,-
2017,CR Woakes,Kolkata Knight Riders,13,7,3,46,18,11.5,97.87,-,-,-
2017,J Yadav,Delhi Daredevils,2,-,-,-,-,-,-,-,-,-
2017,SA Yadav,Kolkata Knight Riders,10,7,1,105,31,17.5,119.31,-,-,-
2017,UT Yadav,Kolkata Knight Riders,14,4,4,10,4*,-,76.92,-,-,-
2017,Yuvraj Singh,Sunrisers Hyderabad,12,11,2,252,70*,28,142.37,-,2,1
2017,A Zampa,Rising Pune Supergiant,6,1,-,5,5,5,71.42,-,-,-
,,,,,,,,,,,,
2018,Abhishek Sharma,Delhi Daredevils,3,3,2,63,46*,63,190.9,-,-,-
2018,AD Nath,Kings XI Punjab,1,1,-,9,9,9,69.23,-,-,-
2018,MA Agarwal,Kings XI Punjab,11,11,1,120,30,12,127.65,-,-,1
2018,KK Ahmed,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2018,MM Ali,Royal Challengers Bangalore,5,4,-,77,65,19.25,167.39,-,1,-
2018,CJ Anderson,Royal Challengers Bangalore,3,3,-,17,15,5.66,77.27,-,-,1
2018,Ankit Sharma,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2018,Anureet Singh,Rajasthan Royals,3,1,1,3,3*,-,75,-,-,-
2018,JC Archer,Rajasthan Royals,10,8,3,15,8,3,71.42,-,-,3
2018,M Ashwin,Royal Challengers Bangalore,2,1,-,1,1,1,50,-,-,-
2018,R Ashwin,Kings XI Punjab,14,9,1,102,45,12.75,143.66,-,-,3
2018,KM Asif,Chennai Super Kings,2,-,-,-,-,-,-,-,-,-
2018,Avesh Khan,Delhi Daredevils,6,-,-,-,-,-,-,-,-,-
2018,Basil Thampi,Sunrisers Hyderabad,4,2,1,3,3,3,50,-,-,-
2018,RK Bhui,Sunrisers Hyderabad,1,1,-,-,-,-,-,-,-,1
2018,SW Billings,Chennai Super Kings,10,8,-,108,56,13.5,138.46,-,1,1
2018,STR Binny,Rajasthan Royals,7,5,-,44,22,8.8,112.82,-,-,1
2018,TA Boult,Delhi Daredevils,14,1,-,-,-,-,-,-,-,1
2018,CR Brathwaite,Sunrisers Hyderabad,4,4,1,75,43*,25,156.25,-,-,-
2018,DJ Bravo,Chennai Super Kings,16,10,6,141,68,35.25,154.94,-,1,1
2018,JJ Bumrah,Mumbai Indians,14,3,2,10,6*,10,90.9,-,-,1
2018,JC Buttler,Rajasthan Royals,13,13,3,548,95*,54.8,155.24,-,5,-
2018,YS Chahal,Royal Challengers Bangalore,14,1,1,-,0*,-,-,-,-,-
2018,DL Chahar,Chennai Super Kings,12,4,1,50,39,16.66,172.41,-,-,1
2018,PP Chawla,Kolkata Knight Riders,15,7,3,27,12,6.75,79.41,-,-,1
2018,P Chopra,Rajasthan Royals,1,1,-,8,8,8,133.33,-,-,-
2018,DT Christian,Delhi Daredevils,4,3,1,26,13,13,78.78,-,-,-
2018,TK Curran,Kolkata Knight Riders,5,4,1,23,18,7.66,82.14,-,-,-
2018,BCJ Cutting,Mumbai Indians,9,6,2,96,37,24,165.51,-,-,-
2018,CJ Dala,Delhi Daredevils,1,-,-,-,-,-,-,-,-,-
2018,A Dananjaya,Mumbai Indians,1,1,1,4,4*,-,80,-,-,-
2018,C de Grandhomme,Royal Challengers Bangalore,9,8,3,131,40,26.2,155.95,-,-,-
2018,Q de Kock,Royal Challengers Bangalore,8,8,-,201,53,25.12,124.07,-,1,-
2018,AB de Villiers,Royal Challengers Bangalore,12,11,2,480,90*,53.33,174.54,-,6,-
2018,S Dhawan,Sunrisers Hyderabad,16,16,3,497,92*,38.23,136.91,-,4,1
2018,MS Dhoni,Chennai Super Kings,16,15,9,455,79*,75.83,150.66,-,3,-
2018,JP Duminy,Mumbai Indians,6,4,3,36,23,36,90,-,-,-
2018,F du Plessis,Chennai Super Kings,6,6,1,162,67*,32.4,125.58,-,1,-
2018,AJ Finch,Kings XI Punjab,10,9,1,134,46,16.75,134,-,-,2
2018,G Gambhir,Delhi Daredevils,6,5,-,85,55,17,96.59,-,1,-
2018,CH Gayle,Kings XI Punjab,11,11,2,368,104*,40.88,146.03,1,3,1
2018,S Gopal,Rajasthan Royals,11,4,1,50,24,16.66,111.11,-,-,1
2018,SP Goswami,Sunrisers Hyderabad,6,3,-,52,35,17.33,130,-,-,-
2018,K Gowtham,Rajasthan Royals,15,13,4,126,33*,14,196.87,-,-,1
2018,AD Hales,Sunrisers Hyderabad,6,6,-,148,45,24.66,125.42,-,-,-
2018,Harbhajan Singh,Chennai Super Kings,13,3,-,29,19,9.66,80.55,-,-,-
2018,DJ Hooda,Sunrisers Hyderabad,9,8,4,87,32*,21.75,107.4,-,-,-
2018,Imran Tahir,Chennai Super Kings,6,1,1,2,2*,-,100,-,-,-
2018,Ishan Kishan,Mumbai Indians,14,12,-,275,62,22.91,149.45,-,2,3
2018,SS Iyer,Delhi Daredevils,14,14,3,411,93*,37.36,132.58,-,4,-
2018,RA Jadeja,Chennai Super Kings,16,10,5,89,27*,17.8,120.27,-,-,-
2018,KM Jadhav,Chennai Super Kings,1,1,1,24,24*,-,109.09,-,-,-
2018,MG Johnson,Kolkata Knight Riders,6,2,2,16,12*,-,145.45,-,-,-
2018,CJ Jordan,Sunrisers Hyderabad,1,-,-,-,-,-,-,-,-,-
2018,KD Karthik,Kolkata Knight Riders,16,16,6,498,52,49.8,147.77,-,2,-
2018,S Kaul,Sunrisers Hyderabad,17,4,1,3,2,1,21.42,-,-,1
2018,SN Khan,Royal Challengers Bangalore,7,6,1,51,22*,10.2,124.39,-,-,1
2018,K Khejroliya,Royal Challengers Bangalore,3,-,-,-,-,-,-,-,-,-
2018,H Klaasen,Rajasthan Royals,4,4,1,57,32,19,121.27,-,-,1
2018,V Kohli,Royal Challengers Bangalore,14,14,3,530,92*,48.18,139.1,-,4,-
2018,Kuldeep Yadav,Kolkata Knight Riders,16,3,2,12,7*,12,50,-,-,-
2018,DS Kulkarni,Rajasthan Royals,8,2,1,6,3*,6,85.71,-,-,-
2018,B Kumar,Sunrisers Hyderabad,12,4,2,13,7,6.5,81.25,-,-,1
2018,S Lamichhane,Delhi Daredevils,3,-,-,-,-,-,-,-,-,-
2018,B Laughlin,Rajasthan Royals,7,2,1,1,1*,1,25,-,-,1
2018,E Lewis,Mumbai Indians,13,13,-,382,65,29.38,138.4,-,2,2
2018,MK Lomror,Rajasthan Royals,2,2,1,20,11,20,95.23,-,-,-
2018,CA Lynn,Kolkata Knight Riders,16,16,1,491,74,32.73,130.23,-,3,1
2018,MJ McClenaghan,Mumbai Indians,11,5,3,11,11*,5.5,110,-,-,2
2018,BB McCullum,Royal Challengers Bangalore,6,6,-,127,43,21.16,144.31,-,-,1
2018,Mandeep Singh,Royal Challengers Bangalore,14,13,3,252,47*,25.2,135.48,-,-,-
2018,M Markande,Mumbai Indians,14,6,4,21,7*,10.5,87.5,-,-,-
2018,GJ Maxwell,Delhi Daredevils,12,12,-,169,47,14.08,140.83,-,-,-
2018,DA Miller,Kings XI Punjab,3,3,1,74,26,37,115.62,-,-,-
2018,A Mishra,Delhi Daredevils,10,1,1,1,1*,-,50,-,-,-
2018,Mohammad Nabi,Sunrisers Hyderabad,2,2,-,18,14,9,150,-,-,-
2018,Mohammed Shami,Delhi Daredevils,4,1,-,7,7,7,116.66,-,-,-
2018,Mohammed Siraj,Royal Challengers Bangalore,11,4,2,25,14,12.5,113.63,-,-,-
2018,CH Morris,Delhi Daredevils,4,4,3,46,27*,46,176.92,-,-,-
2018,Mujeeb Ur Rahman,Kings XI Punjab,11,2,1,10,10*,10,142.85,-,-,1
2018,C Munro,Delhi Daredevils,5,5,-,63,33,12.6,153.65,-,-,2
2018,Mustafizur Rahman,Mumbai Indians,7,2,1,1,1,1,33.33,-,-,-
2018,S Nadeem,Delhi Daredevils,6,1,1,6,6*,-,75,-,-,-
2018,KK Nair,Kings XI Punjab,13,12,-,301,54,25.08,136.19,-,2,-
2018,SP Narine,Kolkata Knight Riders,16,16,-,357,75,22.31,189.89,-,2,-
2018,P Negi,Royal Challengers Bangalore,2,2,-,3,3,1.5,60,-,-,1
2018,L Ngidi,Chennai Super Kings,7,-,-,-,-,-,-,-,-,-
2018,NV Ojha,Delhi Daredevils,1,1,-,1,1,1,25,-,-,-
2018,MK Pandey,Sunrisers Hyderabad,15,13,2,284,62*,25.81,115.44,-,3,1
2018,HH Pandya,Mumbai Indians,13,13,4,260,50,28.88,133.33,-,1,-
2018,KH Pandya,Mumbai Indians,14,13,3,228,41*,22.8,145.22,-,-,-
2018,RR Pant,Delhi Daredevils,14,14,1,684,128*,52.61,173.6,1,5,1
2018,AR Patel,Kings XI Punjab,9,8,2,80,19,13.33,115.94,-,-,-
2018,HV Patel,Delhi Daredevils,5,2,1,60,36*,60,181.81,-,-,-
2018,PA Patel,Royal Challengers Bangalore,6,6,1,153,53,30.6,140.36,-,1,-
2018,YK Pathan,Sunrisers Hyderabad,15,13,4,260,45*,28.88,130,-,-,-
2018,LE Plunkett,Delhi Daredevils,7,2,1,1,1*,1,33.33,-,-,1
2018,KA Pollard,Mumbai Indians,9,8,1,133,50,19,133,-,1,1
2018,M Prasidh Krishna,Kolkata Knight Riders,7,2,2,1,1*,-,20,-,-,-
2018,AM Rahane,Rajasthan Royals,15,14,1,370,65*,28.46,118.21,-,1,-
2018,KL Rahul,Kings XI Punjab,14,14,2,659,95*,54.91,158.41,-,6,-
2018,SK Raina,Chennai Super Kings,15,15,3,445,75*,37.08,132.44,-,4,-
2018,AS Rajpoot,Kings XI Punjab,8,3,-,11,8,3.66,61.11,-,-,-
2018,N Rana,Kolkata Knight Riders,15,15,2,304,59,23.38,131.03,-,1,-
2018,Rashid Khan,Sunrisers Hyderabad,17,7,2,59,34*,11.8,190.32,-,-,2
2018,AT Rayudu,Chennai Super Kings,16,16,2,602,100*,43,149.75,1,3,1
2018,JJ Roy,Delhi Daredevils,5,5,1,120,91*,30,127.65,-,1,-
2018,AD Russell,Kolkata Knight Riders,16,14,3,316,88*,28.72,184.79,-,1,1
2018,WP Saha,Sunrisers Hyderabad,11,10,2,122,35,15.25,119.6,-,-,1
2018,SV Samson,Rajasthan Royals,15,15,1,441,92*,31.5,137.81,-,3,1
2018,Sandeep Sharma,Sunrisers Hyderabad,12,3,1,-,0*,-,-,-,-,2
2018,PJ Sangwan,Mumbai Indians,1,1,-,-,-,-,-,-,-,1
2018,JPR Scantlebury-Searles,Kolkata Knight Riders,4,2,1,8,6*,8,133.33,-,-,-
2018,V Shankar,Delhi Daredevils,13,11,7,212,54*,53,143.24,-,1,-
2018,Shakib Al Hasan,Sunrisers Hyderabad,17,13,2,239,35,21.72,121.31,-,-,-
2018,KV Sharma,Chennai Super Kings,6,1,1,-,0*,-,-,-,-,-
2018,MM Sharma,Kings XI Punjab,9,4,3,10,4*,10,76.92,-,-,-
2018,RG Sharma,Mumbai Indians,14,14,2,286,94,23.83,133.02,-,2,3
2018,PP Shaw,Delhi Daredevils,9,9,-,245,65,27.22,153.12,-,2,-
2018,Shivam Mavi,Kolkata Knight Riders,9,4,1,13,7,4.33,86.66,-,-,1
2018,DR Shorey,Chennai Super Kings,1,1,-,8,8,8,88.88,-,-,-
2018,DJM Short,Rajasthan Royals,7,7,-,115,44,16.42,116.16,-,-,-
2018,Shubman Gill,Kolkata Knight Riders,13,11,5,203,57*,33.83,146.04,-,1,-
2018,RK Singh,Kolkata Knight Riders,4,4,-,29,16,7.25,93.54,-,-,-
2018,IS Sodhi,Rajasthan Royals,6,1,-,1,1,1,16.66,-,-,-
2018,TG Southee,Royal Challengers Bangalore,8,4,2,52,36*,26,113.04,-,-,-
2018,BB Sran,Kings XI Punjab,6,4,3,3,2,3,42.85,-,-,-
2018,B Stanlake,Sunrisers Hyderabad,4,1,1,5,5*,-,250,-,-,-
2018,MP Stoinis,Kings XI Punjab,7,7,3,99,29*,24.75,130.26,-,-,-
2018,BA Stokes,Rajasthan Royals,13,13,1,196,45,16.33,121.73,-,-,1
2018,R Tewatia,Delhi Daredevils,8,5,2,50,24,16.66,116.27,-,-,-
2018,SN Thakur,Chennai Super Kings,13,1,1,15,15*,-,300,-,-,-
2018,MK Tiwary,Kings XI Punjab,5,4,1,47,35,15.66,106.81,-,-,-
2018,RA Tripathi,Rajasthan Royals,12,12,3,226,80*,25.11,135.32,-,1,-
2018,AJ Tye,Kings XI Punjab,14,8,2,32,14,5.33,84.21,-,-,2
2018,JD Unadkat,Rajasthan Royals,15,7,3,49,26,12.25,128.94,-,-,1
2018,RV Uthappa,Kolkata Knight Riders,16,16,-,351,54,21.93,132.45,-,1,-
2018,M Vijay,Chennai Super Kings,1,1,-,12,12,12,120,-,-,-
2018,R Vinay Kumar,Kolkata Knight Riders,2,1,1,6,6*,-,200,-,-,-
2018,M Vohra,Royal Challengers Bangalore,4,4,-,55,45,13.75,117.02,-,-,1
2018,Washington Sundar,Royal Challengers Bangalore,7,6,3,65,35,21.66,171.05,-,-,-
2018,SR Watson,Chennai Super Kings,15,15,1,555,117*,39.64,154.59,2,2,1
2018,DJ Willey,Chennai Super Kings,3,-,-,-,-,-,-,-,-,-
2018,KS Williamson,Sunrisers Hyderabad,17,17,3,735,84,52.5,142.44,-,8,1
2018,CR Woakes,Royal Challengers Bangalore,5,4,2,17,11,8.5,89.47,-,-,-
2018,MA Wood,Chennai Super Kings,1,1,-,1,1,1,33.33,-,-,-
2018,SA Yadav,Mumbai Indians,14,14,-,512,72,36.57,133.33,-,4,1
2018,UT Yadav,Royal Challengers Bangalore,14,5,1,3,1*,0.75,27.27,-,-,2
2018,Yuvraj Singh,Royal Challengers Bangalore,8,6,-,65,20,10.83,89.04,-,-,-
,,,,,,,,,,,,
2019,VR Aaron,Rajasthan Royals,5,1,1,3,3*,-,42.85,-,-,-
2019,Abhishek Sharma,Sunrisers Hyderabad,3,3,1,9,5*,4.5,100,-,-,-
2019,AD Nath,Royal Challengers Bangalore,8,5,-,61,24,12.2,107.01,-,-,-
2019,MA Agarwal,Kings XI Punjab,13,13,-,332,58,25.53,141.88,-,2,1
2019,KK Ahmed,Sunrisers Hyderabad,9,1,-,-,-,-,-,-,-,1
2019,MM Ali,Royal Challengers Bangalore,11,10,2,220,66,27.5,165.41,-,2,-
2019,JC Archer,Rajasthan Royals,11,5,3,67,27*,33.5,167.5,-,-,-
2019,Arshdeep Singh,Kings XI Punjab,3,-,-,-,-,-,-,-,-,-
2019,M Ashwin,Kings XI Punjab,10,3,2,3,1*,3,60,-,-,-
2019,R Ashwin,Kings XI Punjab,14,6,1,42,17*,8.4,150,-,-,2
2019,Avesh Khan,Delhi Capitals,1,1,1,4,4*,-,133.33,-,-,-
2019,JM Bairstow,Sunrisers Hyderabad,10,10,2,445,114,55.62,157.24,1,2,1
2019,Basil Thampi,Sunrisers Hyderabad,3,1,1,1,1*,-,100,-,-,-
2019,JP Behrendorff,Mumbai Indians,5,-,-,-,-,-,-,-,-,-
2019,RK Bhui,Sunrisers Hyderabad,1,1,-,7,7,7,58.33,-,-,-
2019,SW Billings,Chennai Super Kings,1,1,-,-,-,-,-,-,-,1
2019,STR Binny,Rajasthan Royals,8,5,2,70,33*,23.33,175,-,-,1
2019,TA Boult,Delhi Capitals,5,3,2,7,6,7,175,-,-,-
2019,CR Brathwaite,Kolkata Knight Riders,2,2,-,11,6,5.5,110,-,-,-
2019,DJ Bravo,Chennai Super Kings,12,9,4,80,27,16,121.21,-,-,-
2019,JJ Bumrah,Mumbai Indians,16,2,2,-,0*,-,-,-,-,-
2019,JC Buttler,Rajasthan Royals,8,8,-,311,89,38.87,151.7,-,3,-
2019,KC Cariappa,Kolkata Knight Riders,1,1,1,9,9*,-,300,-,-,-
2019,YS Chahal,Royal Challengers Bangalore,14,3,1,6,4,3,37.5,-,-,-
2019,DL Chahar,Chennai Super Kings,17,2,-,7,7,3.5,77.77,-,-,1
2019,RD Chahar,Mumbai Indians,13,4,2,12,10,6,109.09,-,-,1
2019,PP Chawla,Kolkata Knight Riders,13,5,2,42,14*,14,113.51,-,-,-
2019,P Chopra,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2019,SM Curran,Kings XI Punjab,9,8,4,95,55*,23.75,172.72,-,1,1
2019,BCJ Cutting,Mumbai Indians,3,3,1,18,13*,9,105.88,-,-,-
2019,C de Grandhomme,Royal Challengers Bangalore,4,4,1,46,37,15.33,93.87,-,-,-
2019,Q de Kock,Mumbai Indians,16,16,1,529,81,35.26,132.91,-,4,1
2019,JL Denly,Kolkata Knight Riders,1,1,-,-,-,-,-,-,-,1
2019,AB de Villiers,Royal Challengers Bangalore,13,13,3,442,82*,44.2,154,-,5,-
2019,S Dhawan,Delhi Capitals,16,16,1,521,97*,34.73,135.67,-,5,1
2019,MS Dhoni,Chennai Super Kings,15,12,7,416,84*,83.2,134.62,-,3,-
2019,S Dube,Royal Challengers Bangalore,4,4,1,40,24,13.33,121.21,-,-,-
2019,F du Plessis,Chennai Super Kings,12,12,1,396,96,36,123.36,-,3,-
2019,LH Ferguson,Kolkata Knight Riders,5,-,-,-,-,-,-,-,-,-
2019,CH Gayle,Kings XI Punjab,13,13,1,490,99*,40.83,153.6,-,4,-
2019,S Gopal,Rajasthan Royals,14,7,3,63,19*,15.75,136.95,-,-,2
2019,K Gowtham,Rajasthan Royals,7,4,1,18,9,6,94.73,-,-,-
2019,MJ Guptill,Sunrisers Hyderabad,3,3,-,81,36,27,152.83,-,-,-
2019,Gurkeerat Singh,Royal Challengers Bangalore,3,3,-,98,65,32.66,140,-,1,-
2019,HF Gurney,Kolkata Knight Riders,8,1,1,1,1*,-,20,-,-,-
2019,Harbhajan Singh,Chennai Super Kings,11,1,-,1,1,1,33.33,-,-,-
2019,Harpreet Brar,Kings XI Punjab,2,1,1,20,20*,-,166.66,-,-,-
2019,SO Hetmyer,Royal Challengers Bangalore,5,5,-,90,75,18,123.28,-,1,1
2019,DJ Hooda,Sunrisers Hyderabad,11,7,1,64,20,10.66,101.58,-,-,1
2019,Imran Tahir,Chennai Super Kings,17,1,1,-,0*,-,-,-,-,-
2019,CA Ingram,Delhi Capitals,12,12,2,184,47,18.4,119.48,-,-,-
2019,Ishan Kishan,Mumbai Indians,7,6,-,101,28,16.83,101,-,-,-
2019,SS Iyer,Delhi Capitals,16,16,1,463,67,30.86,119.94,-,3,-
2019,RA Jadeja,Chennai Super Kings,16,9,6,106,31*,35.33,120.45,-,-,-
2019,KM Jadhav,Chennai Super Kings,14,12,3,162,58,18,95.85,-,1,1
2019,AS Joseph,Mumbai Indians,3,2,2,15,15*,-,115.38,-,-,-
2019,KD Karthik,Kolkata Knight Riders,14,13,5,253,97*,31.62,146.24,-,2,-
2019,S Kaul,Sunrisers Hyderabad,7,2,1,-,0*,-,-,-,-,1
2019,SN Khan,Kings XI Punjab,8,5,1,180,67,45,125.87,-,1,-
2019,K Khejroliya,Royal Challengers Bangalore,2,-,-,-,-,-,-,-,-,-
2019,H Klaasen,Royal Challengers Bangalore,3,2,-,9,6,4.5,90,-,-,-
2019,V Kohli,Royal Challengers Bangalore,14,14,-,464,100,33.14,141.46,1,2,-
2019,SC Kuggeleijn,Chennai Super Kings,2,-,-,-,-,-,-,-,-,-
2019,Kuldeep Yadav,Kolkata Knight Riders,9,4,2,12,10*,6,150,-,-,2
2019,DS Kulkarni,Rajasthan Royals,10,1,1,5,5*,-,166.66,-,-,-
2019,B Kumar,Sunrisers Hyderabad,15,5,2,12,7*,4,63.15,-,-,-
2019,SD Lad,Mumbai Indians,1,1,-,15,15,15,115.38,-,-,-
2019,S Lamichhane,Delhi Capitals,6,1,-,-,-,-,-,-,-,1
2019,E Lewis,Mumbai Indians,3,3,-,48,32,16,92.3,-,-,-
2019,LS Livingstone,Rajasthan Royals,4,4,1,70,44,23.33,145.83,-,-,-
2019,MK Lomror,Rajasthan Royals,2,1,-,8,8,8,266.66,-,-,-
2019,CA Lynn,Kolkata Knight Riders,13,13,-,405,82,31.15,139.65,-,4,2
2019,MJ McClenaghan,Mumbai Indians,5,4,1,11,10,3.66,68.75,-,-,1
2019,SL Malinga,Mumbai Indians,12,-,-,-,-,-,-,-,-,-
2019,Mandeep Singh,Kings XI Punjab,13,12,8,165,33*,41.25,137.5,-,-,1
2019,M Markande,Mumbai Indians,3,2,1,6,6,6,120,-,-,-
2019,S Midhun,Rajasthan Royals,1,-,-,-,-,-,-,-,-,-
2019,DA Miller,Kings XI Punjab,10,10,2,213,59*,26.62,129.87,-,1,-
2019,A Mishra,Delhi Capitals,11,4,2,21,8,10.5,87.5,-,-,-
2019,Mohammad Nabi,Sunrisers Hyderabad,8,7,1,115,31,19.16,151.31,-,-,-
2019,Mohammed Shami,Kings XI Punjab,14,2,1,1,1*,1,50,-,-,1
2019,Mohammed Siraj,Royal Challengers Bangalore,9,4,3,4,3*,4,28.57,-,-,-
2019,CH Morris,Delhi Capitals,9,6,-,32,17,5.33,86.48,-,-,3
2019,Mujeeb Ur Rahman,Kings XI Punjab,5,3,2,-,0*,-,-,-,-,1
2019,C Munro,Delhi Capitals,4,4,-,84,40,21,120,-,-,-
2019,S Nadeem,Sunrisers Hyderabad,3,-,-,-,-,-,-,-,-,-
2019,NS Naik,Kolkata Knight Riders,1,1,-,7,7,7,43.75,-,-,-
2019,KK Nair,Kings XI Punjab,1,1,-,5,5,5,83.33,-,-,-
2019,SP Narine,Kolkata Knight Riders,12,9,1,143,47,17.87,166.27,-,-,-
2019,P Negi,Royal Challengers Bangalore,7,4,-,9,5,2.25,75,-,-,2
2019,MK Pandey,Sunrisers Hyderabad,12,11,3,344,83*,43,130.79,-,3,-
2019,HH Pandya,Mumbai Indians,16,15,6,402,91,44.66,191.42,-,1,1
2019,KH Pandya,Mumbai Indians,16,15,4,183,42,16.63,122,-,-,1
2019,RR Pant,Delhi Capitals,16,16,3,488,78*,37.53,162.66,-,3,-
2019,R Parag,Rajasthan Royals,7,5,-,160,50,32,126.98,-,1,-
2019,AR Patel,Delhi Capitals,14,12,6,110,26,18.33,125,-,-,1
2019,HV Patel,Delhi Capitals,2,2,1,-,0*,-,-,-,-,1
2019,PA Patel,Royal Challengers Bangalore,14,14,-,373,67,26.64,139.17,-,2,1
2019,YK Pathan,Sunrisers Hyderabad,10,8,5,40,16*,13.33,88.88,-,-,1
2019,KMA Paul,Delhi Capitals,8,6,1,18,7,3.6,75,-,-,2
2019,KA Pollard,Mumbai Indians,16,14,6,279,83,34.87,156.74,-,1,-
2019,N Pooran,Kings XI Punjab,7,6,-,168,48,28,157,-,-,-
2019,Prabhsimran Singh,Kings XI Punjab,1,1,-,16,16,16,94.11,-,-,-
2019,M Prasidh Krishna,Kolkata Knight Riders,11,1,-,-,-,-,-,-,-,1
2019,Y Prithvi Raj,Kolkata Knight Riders,2,1,1,-,0*,-,-,-,-,-
2019,K Rabada,Delhi Capitals,12,4,1,14,9,4.66,93.33,-,-,1
2019,AM Rahane,Rajasthan Royals,14,13,1,393,105*,32.75,137.89,1,1,1
2019,KL Rahul,Kings XI Punjab,14,14,3,593,100*,53.9,135.38,1,6,-
2019,SK Raina,Chennai Super Kings,17,17,1,383,59,23.93,121.97,-,3,1
2019,AS Rajpoot,Kings XI Punjab,4,-,-,-,-,-,-,-,-,-
2019,N Rana,Kolkata Knight Riders,14,11,1,344,85*,34.4,146.38,-,3,1
2019,Rashid Khan,Sunrisers Hyderabad,15,8,3,34,17*,6.8,147.82,-,-,3
2019,Rasikh Salam,Mumbai Indians,1,1,1,5,5*,-,125,-,-,-
2019,AT Rayudu,Chennai Super Kings,17,17,5,282,57,23.5,93.06,-,1,2
2019,P Ray Barman,Royal Challengers Bangalore,1,1,-,19,19,19,79.16,-,-,-
2019,AS Roy,Mumbai Indians,1,-,-,-,-,-,-,-,-,-
2019,AD Russell,Kolkata Knight Riders,14,13,4,510,80*,56.66,204.81,-,4,1
2019,SE Rutherford,Delhi Capitals,7,7,2,73,28*,14.6,135.18,-,-,-
2019,WP Saha,Sunrisers Hyderabad,5,5,-,86,28,17.2,162.26,-,-,-
2019,NA Saini,Royal Challengers Bangalore,13,2,1,2,2,2,50,-,-,-
2019,SV Samson,Rajasthan Royals,12,12,2,342,102*,34.2,148.69,1,-,1
2019,Sandeep Sharma,Sunrisers Hyderabad,11,2,2,6,5*,-,200,-,-,-
2019,S Sandeep Warrier,Kolkata Knight Riders,3,-,-,-,-,-,-,-,-,-
2019,MJ Santner,Chennai Super Kings,4,2,1,32,22,32,139.13,-,-,-
2019,V Shankar,Sunrisers Hyderabad,15,14,2,244,40*,20.33,126.42,-,-,-
2019,Shakib Al Hasan,Sunrisers Hyderabad,3,1,-,9,9,9,90,-,-,-
2019,I Sharma,Delhi Capitals,13,3,3,10,10*,-,333.33,-,-,-
2019,KV Sharma,Chennai Super Kings,1,-,-,-,-,-,-,-,-,-
2019,MM Sharma,Chennai Super Kings,1,1,1,-,0*,-,-,-,-,-
2019,RG Sharma,Mumbai Indians,15,15,1,405,67,28.92,128.57,-,2,-
2019,PP Shaw,Delhi Capitals,16,16,-,353,99,22.06,133.71,-,2,1
2019,DR Shorey,Chennai Super Kings,1,1,-,5,5,5,62.5,-,-,-
2019,Shubman Gill,Kolkata Knight Riders,14,13,4,296,76,32.88,124.36,-,3,-
2019,RK Singh,Kolkata Knight Riders,5,3,1,37,30,18.5,108.82,-,-,-
2019,SPD Smith,Rajasthan Royals,12,10,2,319,73*,39.87,116,-,3,-
2019,IS Sodhi,Rajasthan Royals,2,1,-,6,6,6,54.54,-,-,-
2019,TG Southee,Royal Challengers Bangalore,3,1,1,9,9*,-,100,-,-,-
2019,BB Sran,Mumbai Indians,2,1,1,3,3*,-,100,-,-,-
2019,DW Steyn,Royal Challengers Bangalore,2,1,1,-,0*,-,-,-,-,-
2019,MP Stoinis,Royal Challengers Bangalore,10,10,6,211,46*,52.75,135.25,-,-,2
2019,BA Stokes,Rajasthan Royals,9,9,3,123,46,20.5,124.24,-,-,1
2019,J Suchith,Delhi Capitals,1,1,-,6,6,6,40,-,-,-
2019,R Tewatia,Delhi Capitals,5,4,3,26,11*,26,118.18,-,-,-
2019,SN Thakur,Chennai Super Kings,10,3,1,14,12*,7,200,-,-,1
2019,O Thomas,Rajasthan Royals,4,-,-,-,-,-,-,-,-,-
2019,RA Tripathi,Rajasthan Royals,8,7,1,141,50,23.5,119.49,-,1,-
2019,AJ Turner,Rajasthan Royals,4,4,1,3,3*,1,30,-,-,3
2019,AJ Tye,Kings XI Punjab,6,1,1,-,0*,-,-,-,-,-
2019,JD Unadkat,Rajasthan Royals,11,4,3,1,1,1,33.33,-,-,-
2019,RV Uthappa,Kolkata Knight Riders,12,11,2,282,67*,31.33,115.1,-,1,1
2019,CV Varun,Kings XI Punjab,1,-,-,-,-,-,-,-,-,-
2019,GH Vihari,Delhi Capitals,2,2,-,4,2,2,50,-,-,-
2019,M Vijay,Chennai Super Kings,2,2,-,64,38,32,104.91,-,-,-
2019,GC Viljoen,Kings XI Punjab,6,3,1,3,2*,1.5,42.85,-,-,1
2019,DA Warner,Sunrisers Hyderabad,12,12,2,692,100*,69.2,143.86,1,8,-
2019,Washington Sundar,Royal Challengers Bangalore,3,2,-,1,1,0.5,33.33,-,-,1
2019,SR Watson,Chennai Super Kings,17,17,-,398,96,23.41,127.56,-,3,3
2019,KS Williamson,Sunrisers Hyderabad,9,9,2,156,70*,22.28,120,-,1,-
2019,J Yadav,Mumbai Indians,2,-,-,-,-,-,-,-,-,-
