Year,Player Name,Team Name,Mat,Inns,Balls,Mdns,Runs,Wkts,BBI,Ave,Econ,SR,5,10,Ct,St
2012,PC Valthaty,Kings XI Punjab,6,1,6,-,16,-,-,0.00,16,-,-,-,,
2012,RE van der Merwe,Delhi Daredevils,3,3,60,-,60,2,2/28,30.00,6,30,-,-,,
2012,Y Venugopal Rao,Delhi Daredevils,10,2,12,-,26,-,-,0.00,13,-,-,-,,
2012,DL Vettori,Royal Challengers Bangalore,9,9,210,-,236,5,1/20,47.20,6.74,42,-,-,,
2012,M Vijay,Chennai Super Kings,14,-,0,-,-,-,-,0.00,-,-,-,-,,
2012,R Vinay Kumar,Royal Challengers Bangalore,15,14,335,-,480,19,3/22,25.26,8.59,17.6,-,-,,
2012,DA Warner,Delhi Daredevils,8,-,0,-,-,-,-,0.00,-,-,-,-,,
2012,SR Watson,Rajasthan Royals,7,7,138,1,161,6,2/19,26.83,7,23,-,-,,
2012,CL White,Deccan Chargers,13,2,18,-,27,-,-,0.00,9,-,-,-,,
2012,LJ Wright,Pune Warriors,1,1,12,-,24,-,-,0.00,12,-,-,-,,
2012,SA Yadav,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,,
2012,UT Yadav,Delhi Daredevils,17,17,366,2,453,19,3/19,23.84,7.42,19.2,-,-,,
2012,DH Yagnik,Rajasthan Royals,5,-,0,-,-,-,-,0.00,-,-,-,-,,
,,,,,,,,,,,,,,,,
2013,S Ladda,Kolkata Knight Riders,1,1,12,-,18,1,1/18,18.00,9,12,-,-,-,-
2013,AB Agarkar,Delhi Daredevils,4,4,60,-,92,-,-,0.00,9.2,-,-,-,1,-
2013,MA Agarwal,Royal Challengers Bangalore,5,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,AN Ahmed,Mumbai Indians,2,2,42,-,45,3,2/27,15.00,6.42,14,-,-,1,-
2013,Anand Rajan,Sunrisers Hyderabad,2,2,48,-,42,2,1/20,21.00,5.25,24,-,-,1,-
2013,S Anirudha,Chennai Super Kings,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,Ankit Sharma,Sunrisers Hyderabad,1,1,12,-,17,-,-,0.00,8.5,-,-,-,1,-
2013,KB Arun Karthik,Royal Challengers Bangalore,12,-,0,-,-,-,-,0.00,-,-,-,-,9,2
2013,A Ashish Reddy,Sunrisers Hyderabad,12,5,40,-,70,3,1/7,23.33,10.5,13.3,-,-,7,-
2013,R Ashwin,Chennai Super Kings,18,18,348,1,390,15,2/18,26.00,6.72,23.2,-,-,4,-
2013,P Awana,Kings XI Punjab,14,14,324,1,412,15,3/39,27.46,7.62,21.6,-,-,1,-
2013,Azhar Mahmood,Kings XI Punjab,11,11,263,-,330,15,3/21,22.00,7.52,17.5,-,-,1,-
2013,S Badree,Rajasthan Royals,1,1,24,-,34,-,-,0.00,8.5,-,-,-,-,-
2013,S Badrinath,Chennai Super Kings,18,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2013,L Balaji,Kolkata Knight Riders,13,13,300,1,387,12,3/19,32.25,7.74,25,-,-,4,-
2013,R Bhatia,Kolkata Knight Riders,15,15,263,-,332,11,2/23,30.18,7.57,23.9,-,-,-,-
2013,BA Bhatt,Kings XI Punjab,2,2,30,-,32,1,1/11,32.00,6.4,30,-,-,-,-
2013,STR Binny,Rajasthan Royals,17,14,144,-,162,6,2/14,27.00,6.75,24,-,-,3,-
2013,Bipul Sharma,Kings XI Punjab,1,1,24,-,21,1,1/21,21.00,5.25,24,-,-,-,-
2013,UA Birla,Pune Warriors,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2013,MS Bisla,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,7,3
2013,J Botha,Delhi Daredevils,6,6,100,-,109,5,2/11,21.80,6.54,20,-,-,5,-
2013,DJ Bravo,Chennai Super Kings,18,18,375,-,497,32,4/42,15.53,7.95,11.7,-,-,14,-
2013,JJ Bumrah,Mumbai Indians,2,2,42,-,70,3,3/32,23.33,10,14,-,-,-,-
2013,YS Chahal,Mumbai Indians,1,1,24,-,34,-,-,0.00,8.5,-,-,-,-,-
2013,UBT Chand,Delhi Daredevils,9,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2013,A Chandila,Rajasthan Royals,8,8,150,-,156,6,2/6,26.00,6.24,25,-,-,4,-
2013,AA Chavan,Rajasthan Royals,3,3,54,-,63,1,1/28,63.00,7,54,-,-,-,-
2013,PP Chawla,Kings XI Punjab,16,16,350,-,418,11,2/20,38.00,7.16,31.8,-,-,1,-
2013,B Chipli,Delhi Daredevils,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,DT Christian,Royal Challengers Bangalore,2,2,36,-,55,-,-,0.00,9.16,-,-,-,-,-
2013,KK Cooper,Rajasthan Royals,14,14,324,-,449,19,3/15,23.63,8.31,17,-,-,8,-
2013,NM Coulter-Nile,Mumbai Indians,1,1,24,-,29,1,1/29,29.00,7.25,24,-,-,1,-
2013,DB Das,Kolkata Knight Riders,10,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,Q de Kock,Sunrisers Hyderabad,3,-,0,-,-,-,-,0.00,-,-,-,-,3,1
2013,AB de Villiers,Royal Challengers Bangalore,14,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2013,R Dhawan,Mumbai Indians,6,5,90,1,109,2,1/6,54.50,7.26,45,-,-,3,-
2013,S Dhawan,Sunrisers Hyderabad,10,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,MS Dhoni,Chennai Super Kings,18,-,0,-,-,-,-,0.00,-,-,-,-,15,2
2013,TM Dilshan,Royal Challengers Bangalore,5,1,6,-,10,-,-,0.00,10,-,-,-,2,-
2013,AB Dinda,Pune Warriors,13,13,294,-,465,16,3/31,29.06,9.48,18.3,-,-,3,-
2013,P Dogra,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2013,R Dravid,Rajasthan Royals,18,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,JP Faulkner,Rajasthan Royals,16,16,379,2,427,28,5/16,15.25,6.75,13.5,2,-,3,-
2013,AJ Finch,Pune Warriors,14,3,24,-,49,1,1/11,49.00,12.25,24,-,-,2,-
2013,G Gambhir,Kolkata Knight Riders,16,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,CM Gautam,Delhi Daredevils,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,CH Gayle,Royal Challengers Bangalore,16,4,24,-,40,3,2/5,13.33,10,8,-,-,3,-
2013,AC Gilchrist,Kings XI Punjab,13,1,1,-,-,1,1/0,0.00,0,1,-,-,12,-
2013,RV Gomez,Pune Warriors,2,1,6,-,5,-,-,0.00,5,-,-,-,2,-
2013,MS Gony,Kings XI Punjab,8,8,168,-,256,7,2/24,36.57,9.14,24,-,-,-,-
2013,Gurkeerat Singh,Kings XI Punjab,11,-,0,-,-,-,-,0.00,-,-,-,-,4,1
2013,Harbhajan Singh,Mumbai Indians,19,19,420,-,456,24,3/14,19.00,6.51,17.5,-,-,9,-
2013,Harmeet Singh,Kings XI Punjab,3,3,68,-,87,5,3/24,17.40,7.67,13.6,-,-,1,-
2013,Harmeet Singh,Rajasthan Royals,1,1,24,-,34,1,1/34,34.00,8.5,24,-,-,-,-
2013,RJ Harris,Kings XI Punjab,3,3,72,-,72,1,1/12,72.00,6,72,-,-,-,-
2013,MC Henriques,Royal Challengers Bangalore,10,8,127,-,185,7,2/14,26.42,8.74,18.1,-,-,5,-
2013,BJ Hodge,Rajasthan Royals,17,1,6,-,3,-,-,0.00,3,-,-,-,6,-
2013,GB Hogg,Rajasthan Royals,1,1,20,-,31,-,-,0.00,9.3,-,-,-,-,-
2013,JO Holder,Chennai Super Kings,6,6,120,-,168,2,2/20,84.00,8.4,60,-,-,3,-
2013,DJ Hussey,Kings XI Punjab,12,4,66,-,91,-,-,0.00,8.27,-,-,-,4,-
2013,MEK Hussey,Chennai Super Kings,17,-,0,-,-,-,-,0.00,-,-,-,-,10,-
2013,Iqbal Abdulla,Kolkata Knight Riders,5,5,113,-,142,7,3/29,20.28,7.53,16.1,-,-,-,-
2013,RA Jadeja,Chennai Super Kings,18,15,259,-,323,13,3/20,24.84,7.48,19.9,-,-,6,-
2013,KM Jadhav,Delhi Daredevils,12,-,0,-,-,-,-,0.00,-,-,-,-,4,2
2013,DPMD Jayawardene,Delhi Daredevils,15,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2013,MG Johnson,Mumbai Indians,17,17,384,-,459,24,3/27,19.12,7.17,16,-,-,7,-
2013,MC Juneja,Delhi Daredevils,7,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,JH Kallis,Kolkata Knight Riders,16,15,318,1,394,16,3/13,24.62,7.43,19.8,-,-,3,-
2013,KD Karthik,Mumbai Indians,19,-,0,-,-,-,-,0.00,-,-,-,-,12,2
2013,M Kartik,Royal Challengers Bangalore,11,11,234,-,284,9,2/24,31.55,7.28,26,-,-,4,-
2013,S Kaul,Delhi Daredevils,6,6,131,2,170,4,2/27,42.50,7.78,32.7,-,-,1,-
2013,Z Khan,Royal Challengers Bangalore,2,2,36,-,47,5,4/17,9.40,7.83,7.2,-,-,1,-
2013,V Kohli,Royal Challengers Bangalore,16,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2013,DS Kulkarni,Mumbai Indians,6,6,112,-,151,8,3/19,18.87,8.08,14,-,-,-,-
2013,B Kumar,Pune Warriors,16,16,342,2,371,13,3/18,28.53,6.5,26.3,-,-,2,-
2013,P Kumar,Kings XI Punjab,15,15,338,3,373,12,2/10,31.08,6.62,28.1,-,-,1,-
2013,B Laughlin,Chennai Super Kings,2,2,42,-,71,1,1/25,71.00,10.14,42,-,-,-,-
2013,B Lee,Kolkata Knight Riders,3,3,72,-,86,4,2/40,21.50,7.16,18,-,-,1,-
2013,BB McCullum,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,AB McDonald,Royal Challengers Bangalore,1,1,12,-,17,1,1/17,17.00,8.5,12,-,-,-,-
2013,R McLaren,Kolkata Knight Riders,2,2,42,-,94,3,2/60,31.33,13.42,14,-,-,1,-
2013,VS Malik,Rajasthan Royals,3,3,60,-,59,2,2/14,29.50,5.9,30,-,-,-,-
2013,SL Malinga,Mumbai Indians,17,17,392,-,468,20,3/39,23.40,7.16,19.6,-,-,3,-
2013,Mandeep Singh,Kings XI Punjab,16,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2013,M Manhas,Pune Warriors,3,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,MR Marsh,Pune Warriors,9,7,116,-,182,7,2/7,26.00,9.41,16.5,-,-,7,-
2013,SE Marsh,Kings XI Punjab,8,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,AD Mascarenhas,Kings XI Punjab,1,1,24,-,25,-,-,0.00,6.25,-,-,-,-,-
2013,AD Mathews,Pune Warriors,11,10,186,-,240,5,3/14,48.00,7.74,37.2,-,-,5,-
2013,GJ Maxwell,Mumbai Indians,3,2,12,-,23,-,-,0.00,11.5,-,-,-,1,-
2013,AL Menaria,Rajasthan Royals,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,BAW Mendis,Pune Warriors,3,3,72,-,78,2,1/15,39.00,6.5,36,-,-,-,-
2013,BMAJ Mendis,Delhi Daredevils,3,2,30,-,36,1,1/16,36.00,7.2,30,-,-,2,-
2013,DA Miller,Kings XI Punjab,12,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2013,A Mishra,Sunrisers Hyderabad,17,17,372,1,394,21,4/19,18.76,6.35,17.7,-,-,2,-
2013,A Mithun,Royal Challengers Bangalore,1,1,24,-,37,1,1/37,37.00,9.25,24,-,-,-,-
2013,Mohammed Shami,Kolkata Knight Riders,3,3,54,-,78,1,1/32,78.00,8.66,54,-,-,-,-
2013,EJG Morgan,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2013,JA Morkel,Chennai Super Kings,8,7,144,-,159,7,3/32,22.71,6.62,20.5,-,-,2,-
2013,M Morkel,Delhi Daredevils,10,10,240,-,335,7,2/27,47.85,8.37,34.2,-,-,-,-
2013,CH Morris,Chennai Super Kings,16,16,300,-,401,15,3/40,26.73,8.02,20,-,-,5,-
2013,A Mukund,Royal Challengers Bangalore,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,M Muralidaran,Royal Challengers Bangalore,6,6,138,-,177,3,1/18,59.00,7.69,46,-,-,1,-
2013,AG Murtaza,Pune Warriors,3,3,60,-,94,3,3/15,31.33,9.4,20,-,-,1,-
2013,S Nadeem,Delhi Daredevils,12,12,264,1,259,9,2/17,28.77,5.88,29.3,-,-,5,-
2013,KK Nair,Royal Challengers Bangalore,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,DP Nannes,Chennai Super Kings,5,5,119,-,158,4,2/17,39.50,7.96,29.7,-,-,3,-
2013,SP Narine,Kolkata Knight Riders,16,16,384,1,350,22,4/13,15.90,5.46,17.4,-,-,6,-
2013,S Narwal,Kolkata Knight Riders,2,1,12,-,17,-,-,0.00,8.5,-,-,-,-,-
2013,AM Nayar,Pune Warriors,11,3,48,-,59,2,1/15,29.50,7.37,24,-,-,1,-
2013,P Negi,Delhi Daredevils,1,1,24,-,28,-,-,0.00,7,-,-,-,-,-
2013,A Nehra,Delhi Daredevils,10,10,216,-,316,11,2/35,28.72,8.77,19.6,-,-,1,-
2013,MG Neser,Kings XI Punjab,1,1,24,-,62,-,-,0.00,15.5,-,-,-,-,-
2013,NV Ojha,Delhi Daredevils,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2013,PP Ojha,Mumbai Indians,16,15,314,-,381,16,3/11,23.81,7.28,19.6,-,-,2,-
2013,JDP Oram,Mumbai Indians,1,1,24,-,22,-,-,0.00,5.5,-,-,-,-,-
2013,IC Pandey,Pune Warriors,2,2,24,-,50,1,1/17,50.00,12.5,24,-,-,-,-
2013,MK Pandey,Pune Warriors,7,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2013,WD Parnell,Pune Warriors,4,4,89,-,137,6,3/27,22.83,9.23,14.8,-,-,1,-
2013,Parvez Rasool,Pune Warriors,2,2,30,-,28,1,1/23,28.00,5.6,30,-,-,-,-
2013,MM Patel,Mumbai Indians,4,4,90,-,137,3,3/29,45.66,9.13,30,-,-,-,-
2013,PA Patel,Sunrisers Hyderabad,13,-,0,-,-,-,-,0.00,-,-,-,-,5,3
2013,IK Pathan,Delhi Daredevils,15,15,308,3,382,10,2/29,38.20,7.44,30.8,-,-,4,-
2013,YK Pathan,Kolkata Knight Riders,16,5,54,-,73,1,1/9,73.00,8.11,54,-,-,4,-
2013,MDKJ Perera,Rajasthan Royals,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,NLTC Perera,Sunrisers Hyderabad,16,16,358,-,478,19,3/20,25.15,8.01,18.8,-,-,5,-
2013,KA Pollard,Mumbai Indians,18,14,186,-,292,10,2/6,29.20,9.41,18.6,-,-,12,-
2013,LA Pomersbach,Kings XI Punjab,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,RT Ponting,Mumbai Indians,6,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,CA Pujara,Royal Challengers Bangalore,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2013,AM Rahane,Rajasthan Royals,18,-,0,-,-,-,-,0.00,-,-,-,-,10,-
2013,KL Rahul,Royal Challengers Bangalore,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,SK Raina,Chennai Super Kings,18,2,12,-,23,1,1/4,23.00,11.5,12,-,-,10,-
2013,AS Rajpoot,Chennai Super Kings,2,2,24,-,35,1,1/25,35.00,8.75,24,-,-,-,-
2013,R Rampaul,Royal Challengers Bangalore,10,10,226,4,261,13,3/31,20.07,6.92,17.3,-,-,4,-
2013,DB Ravi Teja,Sunrisers Hyderabad,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,M Rawat,Pune Warriors,2,-,0,-,-,-,-,0.00,-,-,-,-,1,1
2013,AT Rayudu,Mumbai Indians,19,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2013,PA Reddy,Sunrisers Hyderabad,7,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,KW Richardson,Pune Warriors,3,3,71,-,101,2,1/28,50.50,8.53,35.5,-,-,-,-
2013,BJ Rohrer,Delhi Daredevils,8,1,6,-,12,-,-,0.00,12,-,-,-,3,-
2013,AD Russell,Delhi Daredevils,3,3,42,-,68,-,-,0.00,9.71,-,-,-,1,-
2013,Sachin Baby,Rajasthan Royals,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,WP Saha,Chennai Super Kings,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,BB Samantray,Sunrisers Hyderabad,8,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,DJG Sammy,Sunrisers Hyderabad,10,9,134,-,168,8,4/22,21.00,7.52,16.7,-,-,3,-
2013,SV Samson,Rajasthan Royals,11,-,0,-,-,-,-,0.00,-,-,-,-,13,-
2013,MN Samuels,Pune Warriors,2,1,24,-,34,1,1/34,34.00,8.5,24,-,-,1,-
2013,Sandeep Sharma,Kings XI Punjab,4,4,96,1,119,8,3/21,14.87,7.43,12,-,-,-,-
2013,KC Sangakkara,Sunrisers Hyderabad,9,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,PJ Sangwan,Kolkata Knight Riders,2,2,24,-,51,-,-,0.00,12.75,-,-,-,-,-
2013,R Sathish,Kings XI Punjab,9,3,24,-,51,-,-,0.00,12.75,-,-,-,-,-
2013,V Sehwag,Delhi Daredevils,13,1,6,-,9,-,-,0.00,9,-,-,-,5,-
2013,SMSM Senanayake,Kolkata Knight Riders,8,8,192,1,209,9,2/26,23.22,6.53,21.3,-,-,2,-
2013,OA Shah,Rajasthan Royals,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,I Sharma,Sunrisers Hyderabad,16,16,358,2,466,15,3/27,31.06,7.81,23.8,-,-,6,-
2013,KV Sharma,Sunrisers Hyderabad,13,13,209,1,230,11,2/19,20.90,6.6,19,-,-,4,-
2013,MM Sharma,Chennai Super Kings,15,15,304,-,326,20,3/10,16.30,6.43,15.2,-,-,2,-
2013,R Sharma,Pune Warriors,11,11,246,-,281,9,2/16,31.22,6.85,27.3,-,-,2,-
2013,RG Sharma,Mumbai Indians,19,2,8,-,6,-,-,0.00,4.5,-,-,-,7,-
2013,LR Shukla,Kolkata Knight Riders,4,2,18,-,22,1,1/14,22.00,7.33,18,-,-,2,-
2013,R Shukla,Rajasthan Royals,3,3,48,-,79,3,2/28,26.33,9.87,16,-,-,2,-
2013,RP Singh,Royal Challengers Bangalore,11,11,239,-,335,13,3/13,25.76,8.41,18.3,-,-,4,-
2013,DR Smith,Mumbai Indians,13,3,30,-,59,2,2/20,29.50,11.8,15,-,-,8,-
2013,SPD Smith,Pune Warriors,7,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2013,S Sreesanth,Rajasthan Royals,7,7,130,2,163,5,2/20,32.60,7.52,26,-,-,-,-
2013,DW Steyn,Sunrisers Hyderabad,17,17,407,3,384,19,3/11,20.21,5.66,21.4,-,-,3,-
2013,TL Suman,Pune Warriors,7,1,12,-,15,1,1/15,15.00,7.5,12,-,-,2,-
2013,P Suyal,Mumbai Indians,1,1,18,-,21,1,1/21,21.00,7,18,-,-,1,-
2013,J Syed Mohammad,Royal Challengers Bangalore,4,4,60,-,91,3,2/15,30.33,9.1,20,-,-,-,-
2013,SW Tait,Rajasthan Royals,3,3,60,-,98,1,1/29,98.00,9.8,60,-,-,-,-
2013,PV Tambe,Rajasthan Royals,3,3,66,-,88,1,1/38,88.00,8,66,-,-,-,-
2013,AP Tare,Mumbai Indians,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,LRPL Taylor,Pune Warriors,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,RN ten Doeschate,Kolkata Knight Riders,4,3,18,-,24,-,-,0.00,8,-,-,-,1,-
2013,SR Tendulkar,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2013,X Thalaivan Sargunam,Sunrisers Hyderabad,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,MK Tiwary,Kolkata Knight Riders,10,-,0,-,-,-,-,0.00,-,-,-,-,10,-
2013,SS Tiwary,Royal Challengers Bangalore,9,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2013,SK Trivedi,Rajasthan Royals,17,17,359,1,410,12,3/23,34.16,6.85,29.9,-,-,4,-
2013,JD Unadkat,Royal Challengers Bangalore,13,13,294,-,370,13,5/25,28.46,7.55,22.6,1,-,1,-
2013,K Upadhyay,Pune Warriors,2,2,30,-,48,-,-,0.00,9.6,-,-,-,1,-
2013,RV Uthappa,Pune Warriors,16,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2013,PC Valthaty,Kings XI Punjab,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,RE van der Merwe,Delhi Daredevils,3,3,66,1,71,3,1/17,23.66,6.45,22,-,-,-,-
2013,Y Venugopal Rao,Delhi Daredevils,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2013,GH Vihari,Sunrisers Hyderabad,17,5,36,-,38,1,1/5,38.00,6.33,36,-,-,4,-
2013,M Vijay,Chennai Super Kings,15,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2013,R Vinay Kumar,Royal Challengers Bangalore,16,16,361,-,493,23,3/18,21.43,8.19,15.6,-,-,8,-
2013,M Vohra,Kings XI Punjab,12,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2013,DA Warner,Delhi Daredevils,16,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2013,SR Watson,Rajasthan Royals,16,13,250,-,298,13,3/22,22.92,7.15,19.2,-,-,6,-
2013,CL White,Sunrisers Hyderabad,13,2,12,-,16,1,1/14,16.00,8,12,-,-,10,-
2013,LJ Wright,Pune Warriors,6,5,59,-,100,2,1/12,50.00,10.16,29.5,-,-,2,-
2013,UT Yadav,Delhi Daredevils,16,16,347,-,508,16,4/24,31.75,8.78,21.6,-,-,5,-
2013,DH Yagnik,Rajasthan Royals,12,-,0,-,-,-,-,0.00,-,-,-,-,6,1
2013,Yuvraj Singh,Pune Warriors,13,10,132,-,152,6,2/27,25.33,6.9,22,-,-,1,-
,,,,,,,,,,,,,,,,
2014,VR Aaron,Royal Challengers Bangalore,10,10,220,1,299,16,3/16,18.68,8.15,13.7,-,-,-,-
2014,MA Agarwal,Delhi Daredevils,8,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2014,AN Ahmed,Royal Challengers Bangalore,4,4,86,-,113,3,1/18,37.66,7.88,28.6,-,-,-,-
2014,CJ Anderson,Mumbai Indians,12,9,108,-,184,4,2/18,46.00,10.22,27,-,-,5,-
2014,S Anirudha,Sunrisers Hyderabad,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2014,Ankit Sharma,Rajasthan Royals,3,2,48,-,43,4,2/20,10.75,5.37,12,-,-,-,-
2014,R Ashwin,Chennai Super Kings,16,16,359,1,437,16,3/30,27.31,7.3,22.4,-,-,1,-
2014,P Awana,Kings XI Punjab,7,7,141,1,245,7,2/15,35.00,10.42,20.1,-,-,-,-
2014,S Badree,Chennai Super Kings,4,4,84,-,97,2,1/19,48.50,6.92,42,-,-,-,-
2014,GJ Bailey,Kings XI Punjab,17,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2014,L Balaji,Kings XI Punjab,9,9,204,-,299,12,4/13,24.91,8.79,17,-,-,-,-
2014,R Bhatia,Rajasthan Royals,12,12,228,-,283,12,3/23,23.58,7.44,19,-,-,5,-
2014,STR Binny,Rajasthan Royals,13,8,54,-,64,3,1/1,21.33,7.11,18,-,-,3,-
2014,MS Bisla,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2014,DJ Bravo,Chennai Super Kings,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2014,JJ Bumrah,Mumbai Indians,11,11,238,1,301,5,2/22,60.20,7.58,47.6,-,-,-,-
2014,YS Chahal,Royal Challengers Bangalore,14,14,330,1,386,12,2/17,32.16,7.01,27.5,-,-,3,-
2014,UBT Chand,Rajasthan Royals,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2014,PP Chawla,Kolkata Knight Riders,11,11,237,-,303,14,3/19,21.64,7.67,16.9,-,-,3,-
2014,KK Cooper,Rajasthan Royals,5,5,108,-,134,4,2/38,33.50,7.44,27,-,-,2,-
2014,NM Coulter-Nile,Delhi Daredevils,2,1,24,-,27,2,2/27,13.50,6.75,12,-,-,-,-
2014,PJ Cummins,Kolkata Knight Riders,1,1,24,1,29,1,1/29,29.00,7.25,24,-,-,-,-
2014,BCJ Cutting,Rajasthan Royals,1,1,24,-,31,1,1/31,31.00,7.75,24,-,-,1,-
2014,Q de Kock,Delhi Daredevils,7,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2014,M de Lange,Mumbai Indians,1,1,24,-,32,2,2/32,16.00,8,12,-,-,-,-
2014,AB de Villiers,Royal Challengers Bangalore,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2014,R Dhawan,Kings XI Punjab,13,13,284,-,365,13,2/14,28.07,7.71,21.8,-,-,3,-
2014,S Dhawan,Sunrisers Hyderabad,14,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2014,MS Dhoni,Chennai Super Kings,16,-,0,-,-,-,-,0.00,-,-,-,-,3,1
2014,AB Dinda,Royal Challengers Bangalore,9,9,186,-,270,5,1/14,54.00,8.7,37.2,-,-,-,-
2014,JP Duminy,Delhi Daredevils,14,11,198,-,240,3,2/27,80.00,7.27,66,-,-,2,-
2014,BR Dunk,Mumbai Indians,3,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2014,F du Plessis,Chennai Super Kings,15,-,0,-,-,-,-,0.00,-,-,-,-,13,-
2014,JP Faulkner,Rajasthan Royals,13,13,258,-,419,11,3/11,38.09,9.74,23.4,-,-,2,-
2014,AJ Finch,Sunrisers Hyderabad,13,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2014,G Gambhir,Kolkata Knight Riders,16,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2014,CM Gautam,Mumbai Indians,9,-,0,-,-,-,-,0.00,-,-,-,-,3,3
2014,CH Gayle,Royal Challengers Bangalore,9,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2014,S Gopal,Mumbai Indians,4,4,84,-,113,6,2/25,18.83,8.07,14,-,-,1,-
2014,Harbhajan Singh,Mumbai Indians,14,14,330,1,356,14,2/13,25.42,6.47,23.5,-,-,3,-
2014,JW Hastings,Chennai Super Kings,1,1,18,-,29,1,1/29,29.00,9.66,18,-,-,-,-
2014,BE Hendricks,Kings XI Punjab,3,3,72,-,126,4,3/36,31.50,10.5,18,-,-,1,-
2014,MC Henriques,Sunrisers Hyderabad,4,4,60,-,96,4,2/26,24.00,9.6,15,-,-,1,-
2014,BW Hilfenhaus,Chennai Super Kings,8,8,168,-,246,8,2/32,30.75,8.78,21,-,-,1,-
2014,BJ Hodge,Rajasthan Royals,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2014,JO Holder,Sunrisers Hyderabad,1,1,18,-,35,1,1/35,35.00,11.66,18,-,-,2,-
2014,DJ Hussey,Chennai Super Kings,5,1,17,-,38,2,2/38,19.00,13.41,8.5,-,-,1,-
2014,MEK Hussey,Mumbai Indians,9,-,0,-,-,-,-,0.00,-,-,-,-,3,-
